OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD53001,San Carlos Bay Grid #365 Bottom,Estuary,,03100103,,,,,26.4739700000,-81.9767600000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD53002,San Carlos Bay Grid #378 Surface,Estuary,,,,,,,26.4580800000,-81.9772200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD53003,San Carlos Bay Grid #378 Bottom,Estuary,,,,,,,26.4580800000,-81.9772200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD53004,San Carlos Bay Grid #336 Surface,Estuary,,03100103,,,,,26.5024800000,-82.0350800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD53005,San Carlos Bay Grid #336 Bottom,Estuary,,03100103,,,,,26.5024800000,-82.0350800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD53006,San Carlos Bay Grid #364 Surface,Estuary,,03100103,,,,,26.4694200000,-81.9909500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD53007,San Carlos Bay Grid #364 Bottom,Estuary,,03100103,,,,,26.4694200000,-81.9909500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD55355,San Carlos Bay Grid # 336 Surface,Estuary,,03100103,,,,,26.5014700000,-82.0363800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD55357,San Carlos Bay Grid # 349 Surface,Estuary,,03100103,,,,,26.4911600000,-82.0401700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD55359,San Carlos Bay Grid # 374 Surface,Estuary,,03100103,,,,,26.4634700000,-82.0427000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD55360,San Carlos Bay Grid # 374 Bottom,Estuary,,03100103,,,,,26.4634700000,-82.0427000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD55361,San Carlos Bay Grid # 372 Surface,Estuary,,03100103,,,,,26.4596500000,-82.0748300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD55363,San Carlos Bay Grid # 324 Surface,Estuary,,03100103,,,,,26.5289700000,-82.0401300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58458,San Carlos Bay Grid #359 Surface,Estuary,,03100103,,,,,26.4738100000,-82.0827200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58459,San Carlos Bay Grid #359 Bottom,Estuary,,03100103,,,,,26.4738100000,-82.0827200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58460,San Carlos Bay Grid #337 Surface,Estuary,,03100103,,,,,26.5089600000,-82.0187700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58461,San Carlos Bay Grid #337 Bottom,Estuary,,03100103,,,,,26.5089600000,-82.0187700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58462,San Carlos Bay Grid #323 Surface,Estuary,,03100103,,,,,26.5285100000,-82.0517300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58463,San Carlos Bay Grid #323 Bottom,Estuary,,03100103,,,,,26.5285100000,-82.0517300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58464,San Carlos Bay Grid #382 Surface,Estuary,,03100103,,,,,26.4474100000,-82.0812100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58465,San Carlos Bay Grid #382 Bottom,Estuary,,03100103,,,,,26.4474100000,-82.0812100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58466,San Carlos Bay Grid #370 Surface,Estuary,,03100103,,,,,26.4607400000,-82.1065200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD58467,San Carlos Bay Grid #370 Bottom,Estuary,,03100103,,,,,26.4607400000,-82.1065200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61328,San Carlos Bay Grid #351,Estuary,,03100103,,,,,26.4897900000,-82.0147400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61329,San Carlos Bay Grid #351,Estuary,,03100103,,,,,26.4897900000,-82.0147400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61330,San Carlos Bay Grid #346,Estuary,,03100103,,,,,26.4911100000,-82.0880600000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61332,San Carlos Bay Grid #348,Estuary,,03100103,,,,,26.4859000000,-82.0633200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61333,San Carlos Bay Grid #348,Estuary,,03100103,,,,,26.4859000000,-82.0633200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61334,San Carlos Bay Grid #378,Estuary,,,,,,,26.4527500000,-81.9712400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61335,San Carlos Bay Grid #378,Estuary,,,,,,,26.4527500000,-81.9712400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-AD61336,San Carlos Bay Grid #363,Estuary,,03100103,,,,,26.4829800000,-82.0123100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SCEGR01,Strike Ln,Canal Drainage,San Carlos Estates; Strike Ln. & Tuck Dr.,03090204,,,,,26.3781940000,-81.8001110000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SCEGR02,Stillwell Pkwy,Canal Drainage,San Carlos Estates; Ditch along Stillwell Pkwy,03090204,,,,,26.3823070000,-81.7879030000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SCM,SANIBEL CAUSEWAY MID,Estuary,,,,,,,26.3304832000,-81.8460166000,,,,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SCN,Sanibel Causeway North,Estuary,,03100103,,,,,26.4804300000,-82.0234200000,100000,,,Interpolation-Map,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64280,San Carlos Bay Grid #357 Surface,Estuary,San Carlos Bay Grid #357 Surface,03100103,,,,,26.4745600000,-82.1071400000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64281,San Carlos Bay Grid #357 Bottom,Estuary,San Carlos Bay Grid #357 Bottom,03100103,,,,,26.4745600000,-82.1071400000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64282,San Carlos Bay Grid #372 Surface,Estuary,San Carlos Bay Grid #372 Surface,03100103,,,,,26.4638700000,-82.0708800000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64284,San Carlos Bay Grid #363 Surface,Estuary,San Carlos Bay Grid #363 Surface,03100103,,,,,26.4727700000,-82.0140900000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64285,San Carlos Bay Grid #363 Bottom,Estuary,San Carlos Bay Grid #363 Bottom,03100103,,,,,26.4727700000,-82.0140900000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64286,San Carlos Bay Grid #359 Surface,Estuary,San Carlos Bay Grid #359 Surface,03100103,,,,,26.4685700000,-82.0761000000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64287,San Carlos Bay Grid #359 Bottom,Estuary,San Carlos Bay Grid #359 Bottom,03100103,,,,,26.4685700000,-82.0761000000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64288,San Carlos Bay Grid #364 Surface,Estuary,San Carlos Bay Grid #364 Surface,03100103,,,,,26.4748430300,-81.9968389590,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD64289,San Carlos Bay Grid #364 Bottom,Estuary,San Carlos Bay Grid #364 Bottom,03100103,,,,,26.4748398600,-81.9968389590,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65345,San Carlos Bay Grid #360 Surface,Estuary,San Carlos Bay Grid #360 Surface,03100103,,,,,26.4731000000,-82.0650300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65346,San Carlos Bay Grid #360 Bottom,Estuary,San Carlos Bay Grid #360 Bottom,03100103,,,,,26.4731000000,-82.0650300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65347,San Carlos Bay Grid #335 Surface,Estuary,San Carlos Bay Grid #335 Surface,03100103,,,,,26.5113800000,-82.0629300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65348,San Carlos Bay Grid #335 Bottom,Estuary,San Carlos Bay Grid #335 Bottom,03100103,,,,,26.5113800000,-82.0629300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65349,San Carlos Bay Grid #382 Surface,Estuary,San Carlos Bay Grid #382 Surface,03100103,,,,,26.4485002290,-82.0809085650,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65350,San Carlos Bay Grid #382 Bottom,Estuary,San Carlos Bay Grid #382 Bottom,03100103,,,,,26.4484400000,-82.0816900000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65351,San Carlos Bay Grid #337 Surface,Estuary,San Carlos Bay Grid #337 Surface,03100103,,,,,26.5161900000,-82.0306800000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65352,San Carlos Bay Grid #337 Bottom,Estuary,San Carlos Bay Grid #337 Bottom,03100103,,,,,26.5161900000,-82.0306800000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65353,San Carlos Bay Grid #338 Surface,Estuary,San Carlos Bay Grid #338 Surface,03100103,,,,,26.5082400000,-82.0162200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD65354,San Carlos Bay Grid #338 Bottom,Estuary,San Carlos Bay Grid #338 Bottom,03100103,,,,,26.5082400000,-82.0162200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69004,San Carlos Bay Grid # 348,Estuary,San Carlos Bay Grid # 348,03100103,,,,,26.4881500000,-82.0524100000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69005,San Carlos Bay Grid # 348,Estuary,San Carlos Bay Grid # 348,03100103,,,,,26.4881500000,-82.0524100000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69006,San Carlos Bay Grid # 366,Estuary,San Carlos Bay Grid # 366,03090204,,,,,26.4713900000,-81.9647500000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69007,San Carlos Bay Grid # 366,Estuary,San Carlos Bay Grid # 366,03090204,,,,,26.4713900000,-81.9647500000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69008,San Carlos Bay Grid # 375,Estuary,San Carlos Bay Grid # 375,03100103,,,,,26.4662000000,-82.0225300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69009,San Carlos Bay Grid # 375,Estuary,San Carlos Bay Grid # 375,03100103,,,,,26.4662000000,-82.0225300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69010,San Carlos Bay Grid # 364,Estuary,San Carlos Bay Grid # 364,03100103,,,,,26.4741300000,-81.9862600000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69011,San Carlos Bay Grid # 364,Estuary,San Carlos Bay Grid # 364,03100103,,,,,26.4741300000,-81.9862600000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69012,San Carlos Bay Grid # 337,Estuary,San Carlos Bay Grid # 337,03100103,,,,,26.5002300000,-82.0201200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD69013,San Carlos Bay Grid # 337,Estuary,San Carlos Bay Grid # 337,03100103,,,,,26.5002300000,-82.0201200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72497,San Carlos Bay Grid #360 Surface,Estuary,San Carlos Bay Grid #360 Surface,03100103,,,,,26.4747816080,-82.0612341920,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72498,San Carlos Bay Grid #360 Bottom,Estuary,San Carlos Bay Grid #360 Bottom,03100103,,,,,26.4747600000,-82.0620800000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72499,San Carlos Bay Grid #359 Surface,Estuary,San Carlos Bay Grid #359 Surface,03100103,,,,,26.4741900000,-82.0714800000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72500,San Carlos Bay Grid #359 Bottom,Estuary,San Carlos Bay Grid #359 Bottom,03100103,,,,,26.4741900000,-82.0714800000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72501,San Carlos Bay Grid #337 Surface,Estuary,San Carlos Bay Grid #337 Surface,03100103,,,,,26.5145900000,-82.0212700000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72502,San Carlos Bay Grid #337 Bottom,Estuary,San Carlos Bay Grid #337 Bottom,03100103,,,,,26.5145900000,-82.0212700000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72503,San Carlos Bay Grid #325 Surface,Estuary,San Carlos Bay Grid #325 Surface,03100103,,,,,26.5225900000,-82.0298300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72504,San Carlos Bay Grid #325 Bottom,Estuary,San Carlos Bay Grid #325 Bottom,03100103,,,,,26.5225900000,-82.0298300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72505,San Carlos Bay Grid #348 Surface,Estuary,San Carlos Bay Grid #348 Surface,03100103,,,,,26.4997800000,-82.0536900000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD72506,San Carlos Bay Grid #348 Bottom,Estuary,San Carlos Bay Grid #348 Bottom,03100103,,,,,26.4997800000,-82.0536900000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75036,San Carlos Bay Grid #359 Surface,Estuary,San Carlos Bay Grid #359 Surface,03100103,,,,,26.4775000000,-82.0772200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75037,San Carlos Bay Grid #359 Bottom,Estuary,San Carlos Bay Grid #359 Bottom,03100103,,,,,26.4775000000,-82.0772200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75038,San Carlos Bay Grid #382 Surface,Estuary,San Carlos Bay Grid #382 Surface,03100103,,,,,26.4442900000,-82.0786700000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75039,San Carlos Bay Grid #382 Bottom,Estuary,San Carlos Bay Grid #382 Bottom,03100103,,,,,26.4442900000,-82.0786700000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75040,San Carlos Bay Grid #350 Surface,Estuary,San Carlos Bay Grid #350 Surface,03100103,,,,,26.4974000000,-82.0167900000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75041,San Carlos Bay Grid #350 Bottom,Estuary,San Carlos Bay Grid #350 Bottom,03100103,,,,,26.4974000000,-82.0167900000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75042,San Carlos Bay Grid #365 Surface,Estuary,San Carlos Bay Grid #365 Surface,03090204,,,,,26.4757300000,-81.9709200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75043,San Carlos Bay Grid #365 Bottom,Estuary,San Carlos Bay Grid #365 Bottom,03090204,,,,,26.4757300000,-81.9709200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75044,San Carlos Bay Grid #325 Surface,Estuary,San Carlos Bay Grid #325 Surface,03100103,,,,,26.5216600000,-82.0315000000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD75045,San Carlos Bay Grid #325 Bottom,Estuary,San Carlos Bay Grid #325 Bottom,03100103,,,,,26.5216600000,-82.0315000000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76848,San Carlos Bay Grid #349 Surface,Estuary,San Carlos Bay Grid #349 Surface,03100103,,,,,26.4980800000,-82.0403300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76849,San Carlos Bay Grid #349 Bottom,Estuary,San Carlos Bay Grid #349 Bottom,03100103,,,,,26.4980800000,-82.0403300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76850,San Carlos Bay Grid #362 Surface,Estuary,San Carlos Bay Grid #362 Surface,03100103,,,,,26.4725000000,-82.0198100000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76851,San Carlos Bay Grid #362 Bottom,Estuary,San Carlos Bay Grid #362 Bottom,03100103,,,,,26.4725000000,-82.0198100000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76852,San Carlos Bay Grid #364 Surface,Estuary,San Carlos Bay Grid #364 Surface,03100103,,,,,26.4698200000,-81.9970200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76853,San Carlos Bay Grid #364 Bottom,Estuary,San Carlos Bay Grid #364 Bottom,03100103,,,,,26.4698200000,-81.9970200000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76854,San Carlos Bay Grid #371 Surface,Estuary,San Carlos Bay Grid #371 Surface,03100103,,,,,26.4645800000,-82.0870300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76855,San Carlos Bay Grid #371 Bottom,Estuary,San Carlos Bay Grid #371 Bottom,03100103,,,,,26.4645800000,-82.0870300000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-SC-RANDOMAD76856,San Carlos Bay Grid #337 Surface,Estuary,San Carlos Bay Grid #337 Surface,03100103,,,,,26.5146300000,-82.0195600000,0,Unknown,seconds,Interpolation-Photo,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
